Resp;CLIENTE;dtcte;mescte;anocte;dtemissao;mesemissao;anoemissao;dtocor;mesocor;anoocor;dtbaixa;mesbaixa;anobaixa;diasemissao;diasresolucao;DsLocal;tp_ocor;Situacao;NrBo;dsocorrencia;VlCusto
1;31100000000000;11;8;2023;21;8;2023;21;8;2023;4;10;2023;0;44;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;9605;PUXADOR CAVA 334MM ALUM ANOD N;31,12
1;1440000000000;17;8;2023;31;8;2023;31;8;2023;9;10;2023;0;39;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9661;PRATELEIRA LINEAR 18MM C/ BORD;48,63
1;8920000000000;2;8;2023;8;8;2023;8;8;2023;10;10;2023;0;63;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;9564;VOLUME EMBALAGEM PUXADOR  PEDI;229,61
1;51000000000000;21;7;2023;11;8;2023;11;8;2023;11;10;2023;0;61;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5054;Quantidade: 1 REF: 12000001 po;87,83
1;9420000000000;13;9;2023;21;9;2023;21;9;2023;11;10;2023;0;20;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5101;Quantidade: 2.45 REF: 68001295;256,58
1;38300000000000;13;9;2023;21;9;2023;21;9;2023;11;10;2023;0;20;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5099;Quantidade: 2.279 REF: 6800329;159,69
1;8290000000000;4;9;2023;19;9;2023;19;9;2023;19;10;2023;0;30;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9740;PAINEL LINEARX625X15MM BRANCO0;18,85
1;14500000000000;21;7;2023;25;8;2023;17;8;2023;19;10;2023;-8;63;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2255;PAINEL LINEARX625X25MM ABISSAL;251,47
1;14500000000000;21;7;2023;25;8;2023;17;8;2023;19;10;2023;-8;63;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2256;60028895 PRATELEIRA 369X491X15;23,91
1;33700000000000;16;8;2023;21;8;2023;21;8;2023;20;10;2023;0;60;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2250;09.03.270.180.18.17 PAINEL EDI;264,15
1;41100000000000;25;8;2023;4;9;2023;4;9;2023;23;10;2023;0;49;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;9673;PAINEL EDITAVEL HORIZONTAL 18M;350,91
1;26400000000000;13;9;2023;22;9;2023;22;9;2023;23;10;2023;0;31;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9772;FUNDO AER 6MM 1026 99X817X6MM ;67,65
1;7610000000000;18;9;2023;28;9;2023;26;9;2023;24;10;2023;-2;28;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2302;68001240005 PAINEL LINEARX1080;287,47
1;14500000000000;25;9;2023;2;10;2023;2;10;2023;26;10;2023;0;24;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2304;60023895 GAVETA L443 H90 P300 ;72,24
1;21900000000000;19;9;2023;28;9;2023;28;9;2023;30;10;2023;0;32;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2301;80001010047 FRENTE GAV 170X296;31,05
1;28000000000000;10;8;2023;21;8;2023;21;8;2023;31;10;2023;0;71;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9614;1 UNIDADE - COD. 227020501 FRE;265,87
1;38300000000000;19;9;2023;3;10;2023;3;10;2023;31;10;2023;0;28;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;5111;Quantidade: 1 REF: 80001010047;31,05
1;40500000000000;19;7;2023;4;10;2023;4;10;2023;1;11;2023;0;28;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5114;Quantidade: 2.475 REF: 6800435;352,4
1;20700000000000;27;9;2023;10;10;2023;10;10;2023;1;11;2023;0;22;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9834;PAINEL LINEARX1080X15MM BRANCO;246,11
1;9420000000000;29;9;2023;19;10;2023;19;10;2023;6;11;2023;0;18;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5125;Quantidade: 1 REF: 700763724 F;35,64
1;7610000000000;11;10;2023;18;10;2023;18;10;2023;7;11;2023;0;20;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2319;01UN 700084749 PORTA DESP 1836;75,91
1;7610000000000;11;10;2023;18;10;2023;18;10;2023;7;11;2023;0;20;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2320;680025262 PAINEL LINEARX1080X2;197,22
1;8290000000000;29;9;2023;13;10;2023;13;10;2023;8;11;2023;0;26;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9844;PAINEL LINEAR 625X15MM ABISSAL;55,54
1;46500000000000;29;9;2023;9;10;2023;29;9;2023;8;11;2023;-10;40;TERMINAL;FALTA;FECHADO;7518;1 painel edit. 25 branco 1030x;104,29
1;46500000000000;11;10;2023;18;10;2023;18;10;2023;8;11;2023;0;21;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2318;680012673 PAINEL LINEARX1080X1;731,84
1;20700000000000;27;9;2023;3;10;2023;27;9;2023;8;11;2023;-6;42;TERMINAL;AVARIA;FECHADO;7507;1 PORTA ARTIC. 329X696X18 LISB;241,71
1;9810000000000;10;8;2023;21;8;2023;21;8;2023;9;11;2023;0;80;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9613;MEDIDA: 0,7200 - COD. 92404830;71,39
1;38300000000000;11;9;2023;21;9;2023;21;9;2023;10;11;2023;0;50;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5100;Quantidade: 2.335 REF: 6800009;54,98
1;42100000000000;22;9;2023;3;10;2023;3;10;2023;10;11;2023;0;38;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9810;FUNDO 669X379X6 BRA  PEDIDO: 2;10,72
1;85400000000000;18;10;2023;30;10;2023;30;10;2023;16;11;2023;0;17;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2355;680019/218   PAINEL LINEARXH25;115,63
1;14500000000000;29;9;2023;31;10;2023;31;10;2023;17;11;2023;0;17;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2358;690015156 LUMINARIA SLIM SOBRE;98,46
1;10300000000000;9;10;2023;19;10;2023;19;10;2023;17;11;2023;0;29;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2322;281003[7582181] LATERAL DIREIT;14,69
1;2020000000000;5;10;2023;27;10;2023;27;10;2023;20;11;2023;0;24;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2347;700049466 PORTA 834X346X15 VER;125,94
1;30000000000000;9;10;2023;18;10;2023;18;10;2023;21;11;2023;0;34;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2317;710012[3349865] FECHAMENTO INT;41,94
1;22300000000000;6;9;2023;18;9;2023;18;9;2023;22;11;2023;0;65;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9733;37700000 PORTA DE GIRO BP CX15;1323,95
1;37800000000000;6;9;2023;29;9;2023;29;9;2023;23;11;2023;0;55;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2303;PAI01.389028 PAINEL 18MM 660X6;1101,63
1;12600000000000;13;10;2023;30;10;2023;30;10;2023;24;11;2023;0;25;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2356;56254[17854411] FTE GAV. CAVA ;128,33
1;21400000000000;30;10;2023;7;11;2023;30;10;2023;28;11;2023;-8;29;TERMINAL;AVARIA;FECHADO;7535;1- 60030026162677 mod 4 chapa ;10,33
1;38200000000000;29;9;2023;13;10;2023;13;10;2023;29;11;2023;0;47;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9843;PAINEL LINEARX60X15MM NEBBIA  ;63,76
1;9580000000000;6;10;2023;24;10;2023;24;10;2023;29;11;2023;0;36;TERMINAL;AVARIA;FECHADO;7522;VOLUME 8 DO PEDIDO 263660 FUND;63,92
1;21700000000000;13;9;2023;29;11;2023;15;9;2023;29;11;2023;-75;75;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;7560;Craga molhada na carreta : Pai;2413,62
1;41700000000000;19;9;2023;16;10;2023;16;10;2023;6;12;2023;0;51;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9848;BASE MOD DORM INFERIOR  PEDIDO;75,6
1;2710000000000;25;9;2023;9;10;2023;9;10;2023;12;12;2023;0;64;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9826;PAINEL LINEAR ESPECIALX61-150X;54,49
1;38300000000000;23;10;2023;13;11;2023;13;11;2023;12;12;2023;0;29;TERMINAL;AVARIA;FECHADO;7542;1 guia inferior deslizante ess;53,72
1;32900000000000;13;10;2023;8;11;2023;8;11;2023;12;12;2023;0;34;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;5131;Quantidade: 1 REF: TQ43[178578;155,48
1;1440000000000;9;10;2023;20;10;2023;20;10;2023;13;12;2023;0;54;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9863;LATERAL DIR MOD INF CX 15MM GA;44,42
1;1440000000000;23;10;2023;7;11;2023;23;10;2023;14;12;2023;-15;52;TERMINAL;AVARIA;FECHADO;7536;1 pacote com moldura de acabem;119,72
1;51000000000000;19;10;2023;16;11;2023;16;11;2023;14;12;2023;0;28;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;5137;U101733[35797068] PRATELEIRA L;29,45
1;15200000000000;20;11;2023;22;11;2023;21;11;2023;14;12;2023;-1;23;TERMINAL;AVARIA;FECHADO;7551;01 BASE MAL 934X934X504X15 SON;130,9
1;90000000000000;8;12;2023;14;12;2023;14;12;2023;18;12;2023;0;4;TERMINAL;AVARIA;FECHADO;7568;Uma caixa com 06 garrafas de e;28,61
1;21900000000000;13;10;2023;18;10;2023;18;10;2023;20;12;2023;0;63;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2316;850001626 DIVISOR TALHERES GAV;41,05
1;27100000000000;30;11;2023;5;12;2023;5;12;2023;22;12;2023;0;17;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5152;Quantidade: 1 REF: 700065238  ;227,85
1;48300000000000;24;10;2023;16;11;2023;16;11;2023;27;12;2023;0;41;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9929;PAINEL EDITAVEL  18mm 2710x181;550,95
1;34500000000000;20;11;2023;19;12;2023;19;12;2023;23;1;2024;0;35;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;10061;1 UNIDADE - COD. 820412307 GAV;21,18
1;8920000000000;24;11;2023;19;12;2023;19;12;2023;24;1;2024;0;36;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;10062;PRATELEIRA EDITAVEL C/ 4 BORDA;123,34
1;22900000000000;23;11;2023;11;12;2023;11;12;2023;26;1;2024;0;46;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;10027;PRATELEIRA ARM 319X290X15 BRAN;15,07
1;32900000000000;6;11;2023;7;12;2023;7;12;2023;26;1;2024;0;50;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;5153;1 75000[17886130] PTA SUP/INF ;36,47
1;29000000000000;11;11;2023;28;11;2023;28;11;2023;26;1;2024;0;59;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9979;MEDIDA: 2,7000 - COD. 98147524;289,78
1;44900000000000;16;11;2023;4;12;2023;4;12;2023;26;1;2024;0;53;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9996;PAINEL LINEARX300X18M.M PLATIN;17,31
1;1440000000000;27;10;2023;16;11;2023;16;11;2023;29;1;2024;0;74;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9932;MONTANTE EXT CANTO RETO DORM 1;7,56
1;16900000000000;27;10;2023;20;11;2023;16;11;2023;29;1;2024;-4;74;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;7550;1 UNIDADE -  COD. U400082[2196;12,82
1;35800000000000;30;11;2023;19;12;2023;11;12;2023;30;1;2024;-8;50;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;7574;SUPORTE INVISIVEL MENOR 3 und ;25,91
1;28400000000000;8;12;2023;18;12;2023;18;12;2023;2;2;2024;0;46;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2433;GAVETA L443 H90 P450 BRANCO 60;43,96
1;27000000000000;22;11;2023;8;12;2023;8;12;2023;2;2;2024;0;56;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;5154;Quantidade: 1 REF: U101734[396;127,04
1;37600000000000;8;12;2023;18;12;2023;18;12;2023;2;2;2024;0;46;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;2434;FRENTE GAV 162X796X15 BRANCO 7;119,91
1;74200000000000;20;10;2023;21;11;2023;21;11;2023;5;2;2024;0;76;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;9949;PRATELEIRA ARM 969X290X15 BRAN;64,44
1;74200000000000;24;11;2023;27;12;2023;27;12;2023;15;2;2024;0;50;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;10092;PAINEL LINEARX220X25MM LOURO F;163,01
1;9240000000000;21;11;2023;30;11;2023;30;11;2023;21;2;2024;0;83;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;5144;Uma mesa com o Tampo avariado.;680
2;49700000000000;31;7;2023;11;9;2023;11;9;2023;11;9;2023;0;0;CAMINHAO TRANSFERENCIA;FALTA;FECHADO;7497;PICOLÉ CÔMODA 3GV. 104X58    ;1724,25
3;49700000000000;10;1;2023;20;1;2023;20;1;2023;3;2;2023;0;14;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4888;ACORIANA CACHEPO 16 CM MC = MC;374,84
3;49700000000000;19;1;2023;20;1;2023;20;1;2023;3;2;2023;0;14;CAMINHAO COLETA/ENTREGA;FALTA;FECHADO;4889;SCANDI XMAS CASINHA SUPORTE VE;179,84
3;49700000000000;28;1;2023;6;2;2023;6;2;2023;7;2;2023;0;1;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4900;COCA-COLA COPO LONG DRINK 470M;856,69
3;49700000000000;14;1;2023;6;2;2023;6;2;2023;7;2;2023;0;1;CAMINHAO COLETA/ENTREGA;FALTA;FECHADO;4899;PETRUS BASE P/ OMBRELONE RED 1;412,42
3;35800000000000;22;11;2022;11;1;2023;11;1;2023;27;2;2023;0;47;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4879;Quantidade: 1 REF: 700053796 -;40,73
3;35800000000000;6;12;2022;11;1;2023;11;1;2023;27;2;2023;0;47;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4880;NF: 2359099 Quantidade: 1.62 R;354,85
3;7520000000000;14;12;2022;6;1;2023;6;1;2023;7;3;2023;0;60;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4875;Quantidade: 2 REF: 60035195  P;48,24
3;7520000000000;3;12;2022;6;1;2023;6;1;2023;7;3;2023;0;60;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4876;Quantidade: 1 REF: 60035095  P;21,7
3;7520000000000;3;12;2022;6;1;2023;6;1;2023;7;3;2023;0;60;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4877;Quantidade: 0.45 REF: 68000424;20,16
3;40500000000000;28;11;2022;11;1;2023;11;1;2023;7;3;2023;0;55;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4878;Quantidade: 1 REF: 700030749 P;31,88
3;11000000000000;15;12;2022;11;1;2023;11;1;2023;7;3;2023;0;55;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4881;Quantidade: 1 REF: 14500000 PO;215,26
3;7520000000000;8;12;2022;13;1;2023;13;1;2023;7;3;2023;0;53;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4884;Quantidade: 1 REF: 60076295 De;54,41
3;22500000000000;26;4;2022;17;1;2023;17;1;2023;7;3;2023;0;49;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4886;Quantidade: 1 REF: 12000001 po;103,11
3;11000000000000;4;7;2022;17;1;2023;17;1;2023;7;3;2023;0;49;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4887;Quantidade: 1 REF: U900004 pra;116,26
3;7520000000000;12;1;2023;23;1;2023;23;1;2023;7;3;2023;0;43;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4891;Quantidade: 0.42 REF: 68003126;28,28
3;7520000000000;6;10;2022;23;1;2023;23;1;2023;7;3;2023;0;43;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4893;Quantidade: 0,921 REF: 6800042;45,23
3;22500000000000;26;4;2022;23;1;2023;23;1;2023;8;3;2023;0;44;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4892;Quantidade: 1 REF: 1210034 pra;144,43
3;38300000000000;12;1;2023;6;2;2023;6;2;2023;8;3;2023;0;30;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4901;Quantidade: 1 REF: 700030/676 ;93,98
3;49700000000000;14;2;2023;8;3;2023;8;3;2023;10;3;2023;0;2;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4918;FANCY TRAVESSA REFRATARIA 36 C;599,84
3;49700000000000;11;2;2023;8;3;2023;8;3;2023;10;3;2023;0;2;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4919;DOUX I TACA AGUA 670 ML IN = I;3009,37
3;49700000000000;7;2;2023;8;3;2023;8;3;2023;10;3;2023;0;2;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4920;BEM QUE TE VI PRATO RASO MC = ;239,4
3;49700000000000;4;2;2023;8;3;2023;8;3;2023;10;3;2023;0;2;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4921;DIAMOND COPO LONG DRINK 375 ML;13,42
3;49700000000000;4;2;2023;8;3;2023;8;3;2023;10;3;2023;0;2;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4922;UPBEAT TIGELA ESMALTADA 14 CM ;336,33
3;38100000000000;8;12;2022;13;1;2023;13;1;2023;13;3;2023;0;59;CAMINHAO COLETA/ENTREGA;FALTA;FECHADO;4883;PAI01.345017 PAINEL 18MM 650X5;56,22
3;49700000000000;28;12;2022;10;3;2023;10;3;2023;13;3;2023;0;3;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4923;GRAPHICS KIT MOLDURA A5 14 CM ;702,27
3;7520000000000;6;10;2022;31;1;2023;31;1;2023;14;3;2023;0;42;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4897;Quantidade: 1 REF: 690014427  ;159,97
3;7520000000000;6;10;2022;31;1;2023;31;1;2023;14;3;2023;0;42;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4898;Quantiade: 1 REF: 65009095  PR;81,61
3;7520000000000;12;12;2022;9;2;2023;9;2;2023;14;3;2023;0;33;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4908;Quantiade: 2 REF: 700127660   ;235,64
3;40500000000000;24;1;2023;14;2;2023;14;2;2023;14;3;2023;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4909;Quantidade: 1.23 REF: 68001726;390,17
3;40500000000000;18;1;2023;14;2;2023;14;2;2023;14;3;2023;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4910;Quantidade: 1 REF: 700030469 P;88,58
3;77500000000000;15;12;2022;7;2;2023;6;2;2023;15;3;2023;-1;37;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;7381;U11569 suporte de aluminio p/ ;38,23
3;7520000000000;13;2;2023;3;3;2023;3;3;2023;20;3;2023;0;17;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4917;Quantidade: 1 REF: 700030671 P;217,07
3;11000000000000;15;12;2022;31;1;2023;31;1;2023;27;3;2023;0;55;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4896;Quantidade: 1 REF: 7400001 por;66,83
3;11000000000000;16;1;2023;23;2;2023;23;2;2023;28;3;2023;0;33;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4914;Quantidade: 1 REF: 12000001 po;58,75
3;10400000000000;23;3;2023;30;3;2023;28;3;2023;4;4;2023;-2;7;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;2062;002688 ESCRIVANINHA ARTELY CAN;239,54
3;35800000000000;1;2;2023;23;2;2023;23;2;2023;6;4;2023;0;42;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4912;Quantidade: 1 REF: 700127654 -;119,35
3;35800000000000;26;1;2023;23;2;2023;23;2;2023;6;4;2023;0;42;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4913;Quantidade: 1 REF: 65002895 - ;80,27
3;35800000000000;7;2;2023;13;3;2023;13;3;2023;6;4;2023;0;24;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4927;Quantiade: 2.602 REF: 68000026;409,28
3;40500000000000;14;3;2023;20;3;2023;20;3;2023;6;4;2023;0;17;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4932;Quantidade: 0.685 REF: 6800082;103,44
3;40500000000000;1;3;2023;20;3;2023;20;3;2023;6;4;2023;0;17;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4933;Quantiade: 0.67 REF: 680006749;45,24
3;7520000000000;8;12;2022;26;1;2023;26;1;2023;10;4;2023;0;74;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4895;Quantidade: 1 REF: 981486243 p;237,31
3;7520000000000;24;1;2023;17;2;2023;17;2;2023;10;4;2023;0;52;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4911;Quantidade: 1 REF: 700116101 F;443,74
3;17500000000000;9;2;2023;13;3;2023;13;3;2023;13;4;2023;0;31;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4929;Quantiade: 1 REF: 06.027.0077.;63,49
3;38300000000000;27;2;2023;20;3;2023;20;3;2023;14;4;2023;0;25;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4934;Quantidade: 1 REF: 6900014/001;81,29
3;49700000000000;19;11;2022;18;4;2023;18;4;2023;20;4;2023;0;2;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4954;REGENCE MESA DE CABECEIRA 2GV ;1049,25
3;22500000000000;7;12;2022;17;1;2023;17;1;2023;27;4;2023;0;100;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4885;Quantidade: 1 REF: 1450004 cos;15,29
3;22500000000000;5;12;2022;23;1;2023;23;1;2023;27;4;2023;0;94;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4890;Quantidade: 1 REF: 1130050 bas;81,79
3;22500000000000;15;12;2022;6;2;2023;6;2;2023;27;4;2023;0;80;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4902;Quantidade: 1 REF: 1130210 bas;45,04
3;11000000000000;21;11;2022;9;2;2023;9;2;2023;27;4;2023;0;77;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4907;prateleira linear 18mm borda 2;147,15
3;11000000000000;14;2;2023;3;3;2023;3;3;2023;27;4;2023;0;55;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4916;Quantidade: 1 REF: 1450004 cos;26,23
3;38300000000000;1;3;2023;20;3;2023;20;3;2023;27;4;2023;0;38;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4935;Quantidade: 1 REF: 38121595   ;86,99
3;11000000000000;6;3;2023;23;3;2023;23;3;2023;27;4;2023;0;35;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4940;Quantidade: 1 REF: 7400001 por;149,13
3;7520000000000;7;3;2023;28;3;2023;28;3;2023;27;4;2023;0;30;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4943;Quantidade: 1.682 REF: 6800082;131,98
3;7520000000000;7;3;2023;10;4;2023;10;4;2023;8;5;2023;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4946;Quantiade: 3 REF: 700139653 PO;357,85
3;7520000000000;17;3;2023;10;4;2023;10;4;2023;8;5;2023;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4947;Quantidade: 1 REF: 700041654  ;50,55
3;11000000000000;14;2;2023;13;3;2023;13;3;2023;12;5;2023;0;60;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4928;Quantiade: 1 REF: 1370093 late;239,42
3;22500000000000;15;3;2023;28;3;2023;28;3;2023;12;5;2023;0;45;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4942;Quantidade: 1 REF: 14500001 po;356,32
3;22500000000000;6;3;2023;10;4;2023;10;4;2023;18;5;2023;0;38;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4944;Quantiade: 1 REF: 1210033 prat;395,09
3;22500000000000;6;3;2023;10;4;2023;10;4;2023;18;5;2023;0;38;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4945;Quantiade: 1 REF: 1370398 late;5,99
3;22500000000000;15;3;2023;10;4;2023;10;4;2023;18;5;2023;0;38;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4948;Quantiade: 1 REF: 7400001 port;31,49
3;38300000000000;3;3;2023;18;4;2023;18;4;2023;18;5;2023;0;30;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4952;Quantidade: 1 REF: 700057/682 ;137,98
3;11000000000000;29;3;2023;24;4;2023;24;4;2023;18;5;2023;0;24;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4956;Quantidade: 1 REF: 12000001 po;98,92
3;49700000000000;13;2;2023;8;5;2023;8;5;2023;23;5;2023;0;15;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4960;ROCK HISTORY 1994 CANECA 260 M;31,73
3;90000000000000;6;2;2023;31;5;2023;5;4;2023;7;6;2023;-56;63;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;7439;ref. a concerto das portas de ;299,43
3;7520000000000;13;2;2023;9;5;2023;9;5;2023;14;6;2023;0;36;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4965;Quantidade: 2.57 REF: 68001095;428,52
3;7520000000000;31;3;2023;9;5;2023;9;5;2023;14;6;2023;0;36;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4966;Quantidade: 1 REF: 700140749 P;212,43
3;40500000000000;18;4;2023;15;5;2023;15;5;2023;16;6;2023;0;32;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4969;Quantidade: 2.19 REF:  6800102;191,21
3;9240000000000;27;4;2023;17;5;2023;17;5;2023;16;6;2023;0;30;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4971;Quantidade: 1 REF: 65002795  L;127,04
3;40500000000000;18;4;2023;17;5;2023;17;5;2023;16;6;2023;0;30;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4972;Quantidade: 2.7 REF: 680004263;148,15
3;15200000000000;15;5;2023;20;6;2023;20;6;2023;5;7;2023;0;15;CAMINHAO COLETA/ENTREGA;FALTA;FECHADO;4992;Quantidade: 1 REF: 04.029.0002;255,72
3;7520000000000;4;5;2023;6;6;2023;6;6;2023;5;7;2023;0;29;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4975;Quantidade: 2.63 REF: 68001222;345,47
3;40500000000000;30;5;2023;20;6;2023;20;6;2023;5;7;2023;0;15;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4988;Quantidade: 2.68 REF: 68000074;66,41
3;7520000000000;30;5;2023;20;6;2023;20;6;2023;5;7;2023;0;15;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4991;Quantidade: 1 REF: 7000732203 ;360,98
3;9420000000000;18;5;2023;13;6;2023;13;6;2023;6;7;2023;0;23;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;4984;Quantidade: 0.422 REF: 6800112;86,65
